title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
Рекрутер,,Караганда,Компания Hoster.KZ,10-07-2023,опыт работы в подборе персонала от 6 мес.. - владение техниками оценки кандидатов. - знание общих принципов психологии. -высшее гуманитарное образование (психология...,"Наши основные направления — создание и размещение сайтов в сети Интернет, внедрение корпоративного портала Битрикс24 и его интеграция со всеми...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83190153
Оператор-рекрутер/помощник менеджера по подбору персонала,100000 - 120000 KZT,Рудный,Центр,21-07-2023,Грамотная речь и четкая дикция. Активность. Желание работать с людьми. Уверенные навыки работы с ПК.,Принимать звонки от кандидатов или звонить по теплым откликам. Проводить телефонное интервью. Записывать на собеседование/переносить собеседование. Анкетировать/тестировать. ,,Нет опыта,Полная занятость,https://hh.ru/vacancy/82847409
Рекрутер,250 KZT,Алматы,Kaz Inox Group (Каз Инокс Гроуп),23-07-2023,"Человеколюбие, активность, желание расти и развиваться. -Высокий уровень коммуникабельности и самоорганизованности, позитивный настрой, внимание к деталям, ответственность, обучаемость, ориентация на...",Согласны? Давай знакомиться. Компания «i-STREAM» на рынке с 2009 года осуществляет полный комплекс обслуживания пищевого оборудования на территории РК. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83553024
Специалист по подбору персонала (рекрутер),,Алматы,Elite Business Group,14-07-2023,Высшее образование. Опыт работы от 2-х лет на аналогичной позиции. Опыт во внешнем рекрутинге будет преимуществом. Знания технологий рекрутинга. ,Взаимодействие с руководителями компаний по вопросам подбора на позиции среднего и управленческого звена. Профессиональная и деловая коммуникация с заказчиками. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/80660598
Рекрутер / менеджер по подбору персонала,,Алматы,KazElectroSnab,05-07-2023,,"Помогать HR и руководителю в организации различных ""движух"" для коллег.",,Нет опыта,Полная занятость,https://hh.ru/vacancy/82823757
Рекрутер,350000 KZT,Алматы,КОСАДЕЛ,21-07-2023,"Опыт работы! Работать вовлеченно, ориентироваться на результат, в кратчайшие сроки закрывать открытые позиции. Уметь PRить компанию. Хорошие коммуникативные навыки, доброжелательность...","Подбор персонала, рекрутинг. (Активный найм,от линейки до топ позиций). Адаптация новых сотрудников. Улучшать процессы рекрутинга и искать новые источники...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83354702
Рекрутер (менеджер по подбору персонала),100000 - 400000 RUR,Павлодар,СИМПЛЕКС,29-06-2023,Опыт работы с вахтовым персоналом или в направлении аутсорсинга персонала от 1 года ОБЯЗАТЕЛЕН.,Нет планов по подбору персонала. Вы работаете на сделке.,,От 1 года до 3 лет,Частичная занятость,https://hh.ru/vacancy/82713033
Менеджер по подбору персонала / рекрутер,180000 - 200000 KZT,Алматы,TeleNova LLP,10-07-2023,Опыт работы на позиции HR-рекрутера от 1 года. Знание пакета MS Office. Грамотная устная и письменная речь. ,"Размещение вакансий на различных источниках поиска сотрудников. Активный поиск кандидатов. Проведение собеседований, проведение телефонных интервью. Взаимодействие и согласование кандидатов с...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83195659
Рекрутер/HR-менеджер,200000 - 250000 KZT,Астана,АДС Сапа,10-07-2023,"Обладать навыками поиска кандидатов различными методами (интернет, прямой поиск, поиск по сети контактов и по рекомендациям), навыками проведения интервью и...","Наблюдение за рынком труда, владение информацией о сложившейся ситуации с кадрами, средней заработной плате на рынке и информирование об этом...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/77355760
Рекрутер,200000 - 250000 KZT,Алматы,Актуаль Клуб Оптика ЛТД,22-07-2023,Опыт работы на позиции рекрутера от 1 года. Опыт работы с различными каналами поиска. Знание техник/инструментов/тестов психологической оценки...,"Обработка откликов, резюме, отбор подходящих кандидатов. Проведение первичных телефонных интервью с кандидатами. Проведение офлайн, онлайн собеседований. Адаптация стажера. ",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82967992
Менеджер по подбору персонала,20000 - 30000 RUR,Петропавловск,Евразия Консалтинг,21-07-2023,"Рассматриваем кандидатов с опытом и без. * предусмотрено обучение, которое будет оплачено в результате успешного прохождения.",Обрабатывать входящие/ исходящие обращения от кандидатов поступающих в Битрикс 24 (БЕЗ ХОЛОДНОГО ПОИСКА!). Ведение отчетности о проделанной работе.,,Нет опыта,Полная занятость,https://hh.ru/vacancy/82538938
Рекрутер,200000 - 400000 KZT,Алматы,Современная Защита,23-07-2023,гибкость в решении задач и любознательность. Опыт работы рекрутером не менее 1 года. Желание развиваться и получать новые знания и...,написание и размещение объявлений на различных платформах. - проведение интервью с кандидатами по уже разработанному чек-листу. - ведение отчетности по найму. - ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83032821
HR/Recruiter,,Алматы,Бюро Веритас Казахстан Индастриал Сервисез,13-07-2023,Требования: Опыт работы более 2 лет на аналогичной должности. Знание английского языка не ниже уровня intermediate.,Обязанности: Поиск и подбор персонала. Подготовка резюме для тендерной документации. Проведения первичных тренингов для новых сотрудников. Ведение базы сотрудников по...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83387694
Специалист по найму персонала / Рекрутер,,Алматы,АЛИДИ,29-06-2023,"Высшее образование, среднее специальное образование. Опыт работы в подборе персонала разного уровня от 1 года. Знание техник и методик подбора...",Поиск и подбор персонала. Размещение вакансий в различных источниках найма. Проведение телефонных интервью и личных собеседований. Организация дистанционного подбора персонала. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/79769564
Рекрутер,300000 - 350000 KZT,Алматы,Филиал ТОО Бонус Корпорэйшн в г. Нур-Султан,24-07-2023,"Имеете опыт работы по подбору персонала не менее 3 лет, желательно в сфере розничной торговли. Знаете инструменты подбора персонала. ","Рекрутинг, проведение телефонных интервью, оффлайн собеседований, удаленный поиск( 8 филиалов по Казахстану). Поиск в различных источниках (HH, фейсбук, инстаграм, телеграмм...",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/80577668
Специалист по подбору персонала,65000 RUR,Астана,СмартТрак,23-07-2023,"Ориентация на результат, инициативность, самостоятельность. Умение работать в режиме многозадачности. Опыт работы в сфере подбора персонала от года.",Активный поиск кандидатов. Принимать заявки на поиск и подбор персонала. Составлять профиль должности и описание вакансии. Работа с сайтами: размещение...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83777688
Старший специалист по рекрутингу,,Шымкент,Компания ЭВРИКА,19-07-2023,"Имеете практический опыт в найме и оценке персонала от 2 лет. Умеете анализировать новую информацию. Обладаете высокой производительностью труда, умеете...",Подбор персонала в магазины компании. Непосредственное участие в наборе штата новых магазинов. Определение источников поиска и размещение информации о вакансии. ,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83661347
Специалист по подбору персонала,180000 - 200000 KZT,Астана,WeFind,05-07-2023,"Средне-специальное образование, высшее образование. Успешный опыт работы по поиску и подбору персонала не менее 1 года. Отличные коммуникационные навыки...",Подбор персонала. Работа с заказчиками на топовые вакансии. Контроль сроков и качества закрытия вакансий. Проведение собеседований. Оценка кандидатов по компетенциям.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82033434
Менеджер по подбору персонала,43000 RUR,Павлодар,Регро,24-07-2023,"Активность,желание развиваться в сфере подбора персонала. Умение грамотно предоставлять информацию по действующим вакансиям. Быстрая обучаемость. Приветливость в работе с...",Размещение вакансий по имеющейся заявке на территории Казахстана. Поиск и подбор персонала на вахту (рабочие специальности) для работы на территории...,,От 1 года до 3 лет,Проектная работа,https://hh.ru/vacancy/82650952
Рекрутер / Менеджер по подбору персонала,350000 KZT,Алматы,Галерея Новостроек,22-07-2023,"Главные требования - опыт работы рекрутом, не менее 1 года и желание расти и развиваться в HR.",,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82869698
HR Gerenarilst / Recruiter,,Астана,ФЕНИКС ИНТЕРНЕШНЛ РЕСОРСИЗ КАСПИАН,13-07-2023,Высшее или средне-специальное образование образование. Опыт работы в кадровом делопроизводстве. Знание ТК РК. Опыт работы в поиске и подборе...,,,Более 6 лет,Полная занятость,https://hh.ru/vacancy/83371519
Рекрутер,,Алматы,Almatytrade,29-06-2023,Опыт работы в подборе массового персонала в розницу. Уверенный пользователь ПК.,Поиск-подбор персонала в розничную сеть продуктовых магазинов по РК. Работа в Head Hunter и другими рабочими сайтами (обработка откликов...,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/80630376
Рекрутер,300000 KZT,Алматы,Гео-Алидада,11-07-2023,"Ждем от вас результаты: 1) Определение потребности в персонале, понимание специализации и перспектив. Стаж работы в направлении HR рекрутером не...","1) Поиск и подбор персонала. Определение источников поиска кадров. 2) Сотрудничество с кадровыми агентствами, центрами трудоустройства и занятости населения. ",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83282027
Рекрутер (менеджер по подбору персонала),100000 - 400000 RUR,Костанай,СИМПЛЕКС,29-06-2023,Опыт работы с вахтовым персоналом или в направлении аутсорсинга персонала от 1 года ОБЯЗАТЕЛЕН.,Нет планов по подбору персонала. Вы работаете на сделке.,,От 1 года до 3 лет,Частичная занятость,https://hh.ru/vacancy/82713034
Рекрутер (менеджер по подбору персонала),200000 - 250000 KZT,Астана,Центр подготовки (AIPLUS),23-07-2023,"Активного, энергичного и дружелюбного (активную, энергичную и дружелюбную) - мы сами такие и хотим поддерживать комфортную нам атмосферу в коллективе. ","Координация процесса найма: поиск и отбор кандидатов, согласно требованиям заказчика. Составление профиля кандидата совместно с заказчиком. Проведение интервью (собеседований) в...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83253491
Рекрутер (менеджер по подбору персонала),100000 - 400000 RUR,Караганда,СИМПЛЕКС,29-06-2023,Опыт работы с вахтовым персоналом или в направлении аутсорсинга персонала от 1 года ОБЯЗАТЕЛЕН.,Нет планов по подбору персонала. Вы работаете на сделке.,,От 1 года до 3 лет,Частичная занятость,https://hh.ru/vacancy/82713032
Рекрутер,141500 - 141500 KZT,Семей,Solo-интерьер,07-07-2023,"Активны, ответственны и ориентированы на результат. Вы стрессоустойчивы. Легко находите общий язык с коллегами. Хорошо владеете офисными программами. ",Поиск и подбор кандидатов. Проведение первичного интервью. Проведение кандидата через все этапы рекрутинга. Предоставление обратной связи кандидату в случае отказа. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83130255
Рекрутер (менеджер по подбору персонала),100000 - 400000 RUR,Усть-Каменогорск,СИМПЛЕКС,29-06-2023,Опыт работы с вахтовым персоналом или в направлении аутсорсинга персонала от 1 года ОБЯЗАТЕЛЕН.,Нет планов по подбору персонала. Вы работаете на сделке.,,От 1 года до 3 лет,Частичная занятость,https://hh.ru/vacancy/82713031
Менеджер по подбору персонала / Рекрутер / HR-manager,200000 KZT,Алматы,Medical Store,23-07-2023,Высшее образование. Опыт работы в рекрутинге не менее 1 года. Умение находить и применять эффективные источники подбора персонала. ,Эффективный и качественный подбор персонала. Проведение телефонных интервью. Проведение индивидуальных собеседований. Контроль качественной адаптации и сбор обратной связи. Предоставление отчетности. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83040889
HR-менеджер/рекрутер,,Алматы,ТОРГСТРОЙ,13-07-2023,Опыт работы в производственной компании. Высшее образование. Умение вести подбор и адаптацию персонала в производственной компании. Знание казахского и русского...,"Вести контроль перемещения и причины текучести кадров, принимать участие в разработке мер по их устранению. Вести подбор и адаптацию рабочего...",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83365610
Специалист по подбору персонала / Рекрутер,210000 - 230000 KZT,Алматы,Дудар,24-07-2023,"Опыт работы не менее 1 года в рекрутинге. Опыт работы с большим количеством вакансий, успешное закрытие их. Знание ПК.","Осуществление подбора и найма персонала. Размещение информации о вакансиях. Поиск, рассмотрение, согласование соответствующих резюме. Проведение интервью с кандидатами, отбор. ",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83786207
Ведущий рекрутер (head of recruitment),,Алматы,Oktrening,23-07-2023,"Опыт работы на аналогичной позиции от 2-х лет. Коммуникабельность, стрессоустойчивость, самостоятельность, исполнительность. Умение общаться с людьми. Умение анализировать. ","Управление командой рекрутмента. Взаимодействие с подрядчиками (кадровые агентства). Контроль стандартов работы по закрытию вакансий BU: стандарты работы по вакансиям, стандарты...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83538248
Рекрутер,,Астана,АДмастерс,19-07-2023,"Знает, как подбирать и оценивать персонал. Имеет стратегическое мышление. Обладает высокими коммуникативными навыками.",Прием заявки на поиск и подбор персонала. Публикация вакансий на корпоративном сайте и внешних источниках. Скрининг резюме. Составление лонг-листа...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83041867
Менеджер по подбору персонала,250000 - 350000 KZT,Алматы,Общественный фонд «United Charity Projects Evolution»,23-07-2023,Высшее образование. Опыт работы в сфере подбора и адаптации персонала от 3 лет. Опыт разработки внутренних локальных документов и процедур. ,"Подбор персонала: размещение вакансий, поиск, хантинг кандидатов, проведение телефонных интервью/первичных собеседований, формирование кадрового резерва. Мониторинг и анализ рынка труда. ",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/81231990
Оператор-рекрутер/помощник менеджера по подбору персонала,115000 - 120000 KZT,Костанай,Позитив,24-07-2023,Грамотная речь и четкая дикция. Желание работать с людьми. Уверенные навыки работы с ПК.,Принимать звонки от кандидатов или звонить по теплым откликам. Проводить телефонное интервью. Записывать на собеседование/переносить собеседование. Анкетировать/тестировать. ,,Нет опыта,Полная занятость,https://hh.ru/vacancy/83312389
HR Specialist (Researching/Recruitment),,Алматы,Coca-Cola İçecek Kazakhstan  ( ТОО СП «Кока-Кола Алматы Боттлерс» ),04-07-2023,University degree in related field. 1-3 years of professional experience in Recruitment within an established and structured HR department...,"Execution of Country’s and hiring managers selection strategy: position requirements, search process and options preparing all related documentation. ",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/79729263
Рекрутер,150000 - 250000 KZT,Алматы,Симметрия,24-07-2023,"Организаторские способности, дружелюбность грамотная речь, коммуникабельность, уверенное владение языками - русский, казахский. Умение слушать и слышать, способность развивать и строить экологичные...","Подбор персонала на вакантные рабочие места. Рассмотрение, анализ резюме соискателей, организация и ведение базы кандидатов, коммуницировать в профильных чатах мессенджерах...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82899146
Менеджер по подбору персонала,,Актау,Идеал Трейд Маркет,05-07-2023,Опыт работы не менее 1 года. Понимание принципов и методов подбора персонала. Умение проводить собеседования и оценивать компетенции кандидатов. ,Размещение вакансий и привлечение кандидатов: Проведение собеседований и оценка кандидатов:,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83013177
Менеджер по подбору персонала,100000 - 200000 KZT,Талдыкорган,Частная компания “Automated Communication Solutions Ltd.”,24-07-2023,Имеете опыт работы с активным поиском кандидатов. У Вас грамотная устная и письменная речь. Коммуникабельны. Владеете Excel-таблицами.,"Поиск и подбор кандидатов на вакантные должности. Анализ и отбор резюме, проведение интервью и первичной оценки кандидатов. Ежедневная отчетность по...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83586804
Рекрутер-интервьюер,,Алматы,Частная компания “Automated Communication Solutions Ltd.”,23-07-2023,Имеете опыт работы с активным поиском кандидатов. Грамотная устная и письменная речь. Коммуникабельны. Владеете Google-таблицами.,"Поиск и подбор кандидатов на вакантные должности. Анализ и отбор резюме, проведение интервью и первичной оценки кандидатов. Ежедневная отчетность по...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83024142
HR менеджер / Рекрутер,,Астана,Pulsar Systems,22-07-2023,Высшее образование (управление персоналом или психология будет преимуществом). Грамотная речь. Владение современными методами поиска. Подбора и адаптации персонала. ,Ведение кадрового делопроизводства в полном объеме (штат 80 человек). Поиск подбор специалистов различного уровня. Организация и проведение телефонных и очных...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83366762
IT-рекрутер,,Астана,СЕРВИСНЫЙ ЦЕНТР ERG,05-07-2023,Высшее образование в области HR-менеджмента/социологии/международных отношений. От 3 лет опыта работы в сфере рекрутмента IT- персонала либо...,"В целях своевременного обеспечения квалифицированным персоналом IT-направления осуществляет поиск, отбор, оценку квалификации и найм персонала в соответствии с внутренними...",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83039059
Менеджер по подбору персонала,,Астана,Мир Квартир,12-07-2023,"Трудоспособность, скорость, ответственность. Проактивность, умение работать в режиме многозадачности. Опыт в подборе персонала. Умение планировать. Хороший багаж знаний, умение обучать...",Поиск и подбор персонала (от линейного до управленческого состава). Адаптация персонала. Участие в разработке мотивации. Участие в проведении обучения персонала. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83041728
Руководитель отдела подбора персонала,250000 KZT,Алматы,Telecontact,23-07-2023,"Активного, энергичного и дружелюбного (активную, энергичную и дружелюбную). С владением различными современными методами оценок кандидатов. С опытом работы в подборе...",Управление ключевыми HR-процессами. Своевременное и качественное закрытие вакансий разного уровня от массовых вакансий до узкопрофильных точечных специалистов. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83421328
Рекрутер (менеджер по подбору персонала),100000 - 400000 RUR,Астана,СИМПЛЕКС,29-06-2023,Опыт работы с вахтовым персоналом или в направлении аутсорсинга персонала от 1 года ОБЯЗАТЕЛЕН.,Нет планов по подбору персонала. Вы работаете на сделке.,,От 1 года до 3 лет,Частичная занятость,https://hh.ru/vacancy/82712454
Менеджер по подбору персонала,,Алматы,Caspian Offshore Construction Realty,29-06-2023,Высшее образование. Опыт работы на аналогичной должности от 3-х лет. Уметь работать с большим объемом информации. Умение работать самостоятельно. ,Прием и обработка заявок на подбор персонала. Контроль сроков и качества закрытия вакансий. Работа со внутренними заказчиками. Согласование кандидатов с...,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/81730117
Рекрутер (специалист по подбору персонала),250000 - 250000 KZT,Алматы,Бизнес парк Станица,23-07-2023,"Знание методики проведения тестирования, собеседования. Навыки поиска, отбора и оценки кандидатов. Отличные коммуникативные и навыки межличностного общения. Ответственность и внимание...",На основании задания от руководства разработка плана поиска и портрет идеального кандидата. Составление описаний вакансий и осуществление активного поиска (размещение...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83420868
Рекрутер (менеджер по подбору персонала),50000 - 250000 RUR,Шымкент,СИМПЛЕКС,24-07-2023,Опыт работы с вахтовым персоналом или в направлении аутсорсинга персонала от 1 года ОБЯЗАТЕЛЕН.,Нет планов по подбору персонала. Вы работаете на сделке.,,От 1 года до 3 лет,Частичная занятость,https://hh.ru/vacancy/81588974
HR менеджер/Рекрутер,200000 KZT,Алматы,Rich Nature,23-07-2023,"Знание русского и казахского языка (разговорный, письменный). Грамотная речь. Опыт работы в данной сфере обязателен. Знание методик массового подбора персонала. ",Определить параметры потребности и составить виртуальное описание вакансии. Осуществляет активный поиск и отбор резюме по целевым критериям из всех возможных...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83254813
Рекрутер (менеджер по подбору персонала),,Костанай,СИМПЛЕКС,20-07-2023,Опыт работы с вахтовым персоналом или в направлении аутсорсинга персонала от 1 года ОБЯЗАТЕЛЕН. Знание источников привлечения персонала ОБЯЗАТЕЛЬНО. ,Отправка кандидатов в наши офисы подбора или напрямую на проекты Компании. Отчёт по кандидатам ежедневно. Нет планов по подбору персонала. ,,От 1 года до 3 лет,Частичная занятость,https://hh.ru/vacancy/83756667
Recruiter (Retail),,Алматы,АСБИС Казахстан,07-07-2023,"Fluency in English. Responsibility, diligence, good communication skills, pro-activity. Three or more years' experience in recruitment (experience in mass...",Search for candidates for mass and middle management positions. Conducting interviews with candidates. Maintaining a candidate database. Communicating with hiring...,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83119183
HR/Recruiter,,Алматы,Бюро Веритас Казахстан Индастриал Сервисез,14-07-2023,More than 2 years' experience in a similar position. English - Intermediate.,Search and selection of personnel. Preparation of resumes for tender documents. Initial training for new employees. Maintenance of base of...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/81733861
Специалист по подбору персонала,,Алматы,Caspian Offshore Construction Realty,11-07-2023,Высшее образование. Опыт работы на аналогичной должности от 3-х лет. Уметь работать с большим объемом информации. Умение работать самостоятельно. ,Прием и обработка заявок на подбор персонала. Контроль сроков и качества закрытия вакансий. Работа со внутренними заказчиками. Согласование кандидатов с...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/81730941
Руководитель отдела рекрутинга,,Алматы,Мир Квартир,04-07-2023,"Опыт работы в рекрутинге, продажах или телемаркетинге и управлении командой не менее 3 лет. Глубокое понимание процессов найма и управления...","Создание команды рекрутеров, включая найм, обучение и мотивацию новых сотрудников. Управление рекрутерами, занимающимися массовым наймом, и обеспечение их достижения результатов. ",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/80185836
Рекрутер,,Алматы,KAKS GROUP,11-07-2023,"Опыт ведения до 12 вакансий Junior, Middle и Senior уровней, одновременно.","Составление заявки, составление портрета кандидата. - Поиск персонала по разным источникам (Hh, LinkedIn, telegram каналы, job.kz, olx, Kaspi.kz, личная и корпоративная...",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83265460
Ведущий рекрутер (head of recruitment),,Шымкент,Oktrening,23-07-2023,"Опыт работы на аналогичной позиции от 2-х лет. Коммуникабельность, стрессоустойчивость, самостоятельность, исполнительность. Умение общаться с людьми. Умение анализировать. ","Управление командой рекрутмента. Взаимодействие с подрядчиками (кадровые агентства). Контроль стандартов работы по закрытию вакансий BU: стандарты работы по вакансиям, стандарты...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83538249
Hr менеджер/рекрутер,150000 KZT,Атырау,ЭТАЖИ ИП Привальцев А.А.,23-07-2023,"Образование: высшее. Знание различных технологий поиска персонала. Ответственность, исполнительность, внимательность. Высокий уровень коммуникативных навыков, ответственность, инициативность. Высокая трудоспособность. ","Активный поиск, размещение рекламы в СМИ и Интернете. Проведение телефонных интервью, собеседований. Разработка и внедрение программ по привлечению и удержанию...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83017064
Рекрутер/Hr менеджер,150000 - 150000 KZT,Алматы,DoroMarine,24-07-2023,Системность и скорость выполнения порученных задании. Высокий уровень воспроизведения. Знания казахского и русского языка в совершенстве. Открытость к новым знаниям. ,Выполнять поручения HR Директора. Поиск и подбор персонала. Набор операторов call-центра. Помощь в адаптации. Проведение первичных собеседовании.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82526301
Специалист по подбору персонала / Рекрутер,,Караганда,Sary-Arka Copper Processing,22-07-2023,"Аналогичный опыт работы не менее 3-х лет. Знания инструментов поиска, привлечения и оценки кандидатов. Отличные коммуникативные навыки, высокая скорость...",Мониторинг источников и размещение информации о вакансии. Поиск и подбор персонала всех уровней (специалисты по профилю Строительство и Производство). ,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83120579
Менеджер по персоналу/Рекрутер,250000 KZT,Алматы,NURADIL SAUDA,20-07-2023,"Высшее образование (бакалавриат). Трудовое законодательство и иные акты, содержащие нормы трудового права. Гражданское законодательство. Основы психологии и социологии труда. ","Подбор персонала в соответствии с кадровой политикой. Адаптация новых сотрудников. Участие в разработке системы подбора, мотивации, развития персонала. ",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83733771
Менеджер по подбору персонала,,Алматы,"Prostaff (HR Капитал, ТМ)",15-07-2023,"Человека умеющего структурировать информацию. Специалиста с опытом работы HR менеджером, рекрутером. Готовый постоянно обучаться и совершенствоваться в сфере HR. ",Составлять вакансии на сайтах. Поиском и привлечением кандидатов на открытые позиции. Проведением интервью по собственной уникальной системе. Ведением отчетов по...,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/81932020
Рекрутер-интервьюер,,Талдыкорган,Частная компания “Automated Communication Solutions Ltd.”,22-07-2023,Имеете опыт работы с активным поиском кандидатов. Грамотная устная и письменная речь. Коммуникабельны. Владеете Excel-таблицами.,"Поиск и подбор кандидатов на вакантные должности. Анализ и отбор резюме, проведение интервью и первичной оценки кандидатов. Ежедневная отчетность по...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83677280
Рекрутер (менеджер по подбору персонала),50000 - 250000 RUR,Астана,СИМПЛЕКС,24-07-2023,Опыт работы с вахтовым персоналом или в направлении аутсорсинга персонала от 1 года ОБЯЗАТЕЛЕН.,Нет планов по подбору персонала. Вы работаете на сделке.,,От 1 года до 3 лет,Частичная занятость,https://hh.ru/vacancy/81588738
